time,current bs,user,conn_sinr,x pos,y pos
59.65,10,364,-7.805293736003,1253.101934356078,716.100634786859
59.7,10,139,-12.415442601146,1236.759316332624,765.302937091654
59.9,8,120,-6.618608813875,-1307.73560271289,950.229988106006
60.05,3,277,-11.856597506423,1573.75132367367,-851.21444606985
60.15,4,59,-6.435913082903,-373.47937488548,101.16003373051
60.15,14,299,-19.345896527424,243.087067540605,2307.798716837702
60.2,15,165,-13.027007168585,2031.644803518622,2016.288466614542
60.3,2,246,-10.082360542515,726.599085939274,-900.752625424453
60.45,13,273,-7.722454023825,-388.745046231367,1860.096311978832
60.5,16,61,-23.926821922944,3281.947333872972,1892.676575567898
60.5,10,203,-7.557628335684,1288.011617758417,1058.141502658462
60.5,4,310,-11.836084372317,-541.351935640579,480.38030066791
60.55,8,166,-15.335639993698,-1154.997232265259,529.034537503459
60.55,15,362,-6.088882836783,1766.831756898376,1912.079635080376
60.6,9,343,-17.353607656062,485.706743241387,775.827604617395
60.7,15,53,-7.429603035362,1197.300131848738,2295.549592230322
60.75,6,127,-7.503884708173,1280.720965317622,69.69299333693
60.85,2,24,-9.331347277841,1241.054811851903,-406.646672419242
60.85,3,314,-14.783939301878,2168.717992852997,-1151.956442850332
60.9,9,105,-6.857560569241,-209.214213154921,667.726003978856
60.95,13,168,-9.842923175819,-453.971194341391,1525.744436088879
61.15,14,267,-11.593189889367,324.447392046364,1664.598077051991
61.25,14,58,-10.431143851819,637.354706697275,1600.810554524764
61.35,3,375,-6.108190045506,2243.448458112951,-492.685016880141
61.4,3,293,-12.579475039627,2008.538177075283,-1134.610327762048
61.4,11,298,-7.512919505556,2093.183497211458,682.991467189124
61.5,9,250,-10.136350751798,395.846224384862,1140.647935695805
61.65,19,297,-8.178564928351,2006.558038246113,3042.834216738164
61.85,12,217,-20.920973781288,3047.896454059754,503.274045823155
61.95,3,54,-15.72981026994,2525.48096511043,-892.046117092513
62.2,18,2,-12.823937279316,785.693063272195,2514.255820115659
62.2,1,26,-8.483778801941,19.589609995752,-1162.454088025952
62.2,16,172,-10.454280480499,3096.088872915539,2074.698702440588
62.3,14,206,-22.363453724052,102.262618977739,2249.24889024566
62.4,9,342,-18.54989074445,224.342499329461,1227.130408046883
62.75,10,357,-10.261268597797,1015.003376026895,1416.590970653971
62.75,16,365,-7.970009431768,2801.15645296251,1710.349094895286
62.95,3,185,-11.594663518809,1636.408219169777,-595.357993057042
63.0,2,41,-22.882362467736,1503.066893180086,-321.75508359204
63.15,14,85,-14.448867557443,661.624218270305,2156.272562583429
63.2,19,129,-6.559315785568,2254.196350558903,2935.42504258605
63.2,18,340,-8.787011942006,1096.980072567084,3047.805336070444
63.3,15,167,-16.360827794343,1053.438590718848,1698.4411696457
63.35,7,349,-6.648157741756,2402.740220695307,-94.733322579485
63.4,13,301,-6.936550913735,-357.586463478372,1761.382452663256
63.85,16,23,-11.408739938001,2512.456320120907,1608.95762276822
64.05,15,12,-11.538599344864,1535.473886068633,1543.102594878056
64.1,17,51,-14.794301522434,-358.343416451089,3252.403756154012
64.15,12,348,-11.984220951001,2724.182661696096,1259.878835064501
64.2,14,107,-15.30003266683,780.784344780615,2145.544711860054
64.25,15,136,-7.578838040589,1202.482664097234,1728.36017014798
64.3,3,171,-13.70800388709,1518.668714950755,-537.960964269303
64.35,18,74,-17.336845000553,905.373857329012,2046.840483195136
64.5,6,109,-14.2241949016,1776.505781587047,-255.984999448906
64.5,7,347,-6.780099752767,2739.734220774176,142.023110044716
64.55,19,247,-9.484943457554,2003.597861529274,2449.107703760759
64.65,18,378,-13.787280002575,1342.468562090749,2483.166829124174
64.7,2,303,-8.223196111321,649.416722966318,-1007.121961819569
64.85,3,355,-18.812312181548,2590.520632386909,-1177.957760843698
65.05,14,174,-13.185530710521,772.190132727215,1572.10126539011
65.15,9,181,-8.492805992822,-90.097453184327,1168.791439293117
65.15,17,197,-12.358836491062,-415.590733821184,2707.874833842608
65.55,9,27,-14.415072113113,-59.561802746492,1526.994120759603
65.9,3,77,-20.522987255165,1396.002634240863,-612.302690520119
66.1,14,312,-7.070466645813,367.428896056021,2082.842575073407
66.15,3,218,-14.71537763031,1975.579829672949,-1349.596027862989
66.2,13,111,-9.176813311698,-809.267821480326,1728.677464728451
66.3,1,34,-6.154630205253,168.797889671488,-607.123404858496
66.35,12,320,-8.889519425136,2841.525156329171,1458.463606362517
66.35,5,332,-6.692751744839,383.136283493162,-91.489938481121
66.45,13,376,-8.447680069122,-885.304992821304,1715.019464124371
66.5,1,232,-13.992227750583,259.99686063203,-493.731641086374
66.75,2,192,-13.408529326438,1135.069393022669,-379.88434298404
66.75,14,224,-6.400686629998,529.134993985186,1695.739450646263
66.8,13,44,-12.916794213912,-752.221227467352,2135.259730148319
67.1,16,315,-10.220939846996,2803.173659415486,1927.791827897102
67.15,5,173,-17.152896344418,58.385989529179,292.904669689303
67.15,12,249,-6.268997800394,3160.815541555887,1159.038244353577
67.5,9,220,-7.044670952177,-179.89877308636,890.225470037161
67.6,7,341,-11.555823568186,2818.600474308134,-184.137827983167
67.65,15,311,-6.674924493068,1206.513351322507,1806.740677107027
67.8,13,40,-8.028590148859,-422.872546675078,1840.124816327168
67.9,3,308,-18.601102397287,1985.369284129551,-1299.965728747587
68.4,17,37,-20.455285150285,-444.308253376165,2350.473150138297
68.65,15,45,-14.106228463722,1229.043713812893,2072.059094962599
69.15,5,353,-10.102450069338,645.254673236648,218.924543208947
69.35,19,154,-13.408611409384,1849.556673488141,3284.49489295182
69.45,11,345,-12.122928688542,2458.178463498604,1246.893118836628
69.9,19,300,-6.815086612643,1704.678488786127,2798.01740064239
70.45,13,123,-21.439434638395,-560.217417288631,2366.22871024937
70.55,5,337,-8.065992403203,548.356482990448,359.558312967847
70.7,7,147,-6.61581089151,2814.246185929307,42.942903094473
70.9,8,219,-6.099982419313,-1232.827590734298,878.324246999148
71.35,2,259,-9.370467001145,815.649219809138,-660.571517204694
71.45,12,73,-16.175420175171,3014.523654006057,1542.139181077134
71.55,4,264,-8.08649392111,-845.023199645505,-27.905952189554
72.0,19,302,-11.164095837293,2139.296424148159,3153.984531087609
72.35,7,95,-6.009606101924,2270.470505683655,197.655568279214
72.5,1,374,-10.04775489985,-326.925890772538,-496.100963166438
72.55,4,169,-7.528777424792,-710.771043897005,-167.990452114438
72.6,11,25,-8.976565308741,1999.357053315271,1187.40028519162
72.85,14,20,-7.096125279918,463.067473681223,1693.400308303715
72.95,18,30,-13.029741694968,1429.294504727251,2846.274355012594
72.95,10,163,-6.714007797707,1355.326069542358,1076.385770324821
73.0,19,76,-6.985704224179,1917.903393916409,2651.612849940485
73.15,7,63,-13.177660587336,2450.389309624926,554.107387728414
73.15,5,307,-6.753959136297,292.056837371142,147.713615744677
73.2,17,234,-11.659858475626,-142.948018536009,3187.219259527557
73.25,19,295,-7.361148963413,2353.947881713157,2866.599159788047
73.3,3,338,-10.265561564717,1693.725072923268,-1049.469513177602
73.5,1,56,-10.715673339929,-286.383573514189,-464.179685006037
73.65,14,121,-8.097441481295,786.099272976124,1844.497983017176
73.75,10,270,-6.803601399812,1123.004977768389,1142.300519059495
74.05,6,162,-12.528346993517,1875.44966509618,-221.666536489851
74.1,5,141,-15.654441312868,-52.865259242572,135.066422248265
74.65,19,294,-14.009783359637,2220.885149504337,2316.416453207904
74.7,15,158,-21.207622761192,2020.561506228896,1654.815300600951
74.85,11,361,-7.663663981862,1893.030091309275,844.597569515134
74.9,7,319,-11.925175980266,2999.621118262289,78.784027162985
75.3,16,97,-12.611722762131,3019.364833603972,1842.314807539216
75.65,8,70,-10.271562769696,-967.466364238191,788.387445640632
75.65,5,113,-7.118404881998,315.68975180626,-6.01671940761
75.65,14,195,-18.513702452568,955.009685646026,1762.084455287882
75.8,5,4,-16.102374431556,976.647314552332,-79.11688713727
75.9,10,119,-26.537970616401,1003.257997415593,1557.946271490542
76.25,9,0,-17.926704844442,294.576350264416,623.510981981801
76.25,3,81,-10.84904110922,2285.554279756193,-928.030567820277
76.3,8,325,-6.755038698573,-1187.2910339364,1270.043443237028
76.35,10,68,-18.508942256565,551.26747189276,757.941791799144
76.6,17,309,-6.875680180406,442.510084240428,2924.954996555874
76.6,19,371,-24.645140218105,1857.388273628448,3465.454453484063
76.75,6,156,-16.834129937651,1276.707301562077,-198.208062310604
76.85,16,14,-24.815871217185,2079.28995613245,1545.530479553262
76.9,7,198,-8.221635726218,2580.237834218356,-194.314902335388
76.95,4,339,-8.001112011804,-637.962812413562,-28.789244636755
77.05,1,367,-22.372734577605,-236.707040622231,-1456.657483210652
77.1,11,203,-16.682710364025,1617.191027287813,805.424434889215
77.25,10,84,-13.669775408926,927.590439243425,1484.693933678479
77.25,1,305,-9.726177189483,168.670536076926,-641.954650899096
77.45,5,177,-11.474571721028,337.833664292464,595.565072857224
77.5,16,370,-8.755272170911,2499.628449821784,2129.604597456351
77.85,3,229,-17.622919114216,2465.826513227923,-629.120171760675
77.85,6,239,-21.604804386775,1068.254446667256,-270.000333749133
77.95,10,90,-6.003089769131,1191.629552049147,843.298549847941
78.1,10,364,-7.027210306439,1163.340814945586,737.384524050065
78.35,9,342,-12.292974105643,236.781325149707,1305.904376540405
78.45,11,188,-21.146374776689,1581.604492497207,1009.392971407499
78.55,17,140,-14.21643974498,-559.750714899058,2822.289400811303
78.55,9,184,-9.723907860401,-170.609304690095,1353.500070152595
78.65,4,47,-16.197428888859,-1016.419798050424,76.045402660923
78.75,10,87,-10.905155497363,973.801132293601,1253.620337210459
78.75,5,228,-15.359251637078,366.721907395103,484.582486589116
78.8,19,89,-23.926336741598,3000.335662463491,2579.177659787748
78.8,13,168,-11.917105451488,-391.655158373468,1589.637112987289
78.9,8,120,-10.039497951664,-1278.429431324246,859.863244673828
79.0,18,2,-7.766448117499,868.866951910825,2502.504043708194
79.3,12,60,-10.862410852103,3702.303621062485,858.562526596261
79.35,15,230,-13.641199161609,1888.8942831372,1557.140002331729
79.4,1,26,-9.262407440826,-30.440654292147,-1232.403874696697
79.6,17,321,-6.071759111487,-384.894724970648,2696.498620442216
79.7,17,182,-22.23789418509,-578.905996193097,3417.373316451688
79.7,13,369,-8.093933205306,-659.05106161217,2096.338574037343
79.75,19,233,-9.145416685338,1931.449347831546,2643.338552796541
79.85,10,357,-7.863324193086,1069.829334905955,1350.983316885591
80.15,3,13,-8.795214339402,2036.198666319057,-577.70107319878
80.15,2,216,-25.204994076498,571.931523183264,-1321.144234935543
80.15,14,267,-8.538741991383,333.520501304996,1700.278047815261
80.2,14,359,-6.269476557052,382.672078937659,2173.337084656498
80.3,4,194,-6.518074388102,-230.492027056773,82.853730240386
80.5,10,351,-13.418862825776,729.983987320363,783.693347336883
80.7,4,59,-10.371244304184,-273.066674680581,79.368931473854
80.7,10,242,-23.44538188754,214.624813052512,450.659334148685
80.7,19,289,-8.201433253942,2501.557705200851,2695.821064596649
80.75,17,88,-6.173288600947,-143.522214922273,3002.401131790354
81.0,3,277,-15.319567842593,1628.195553503053,-936.848398325371
81.1,10,110,-19.317710642016,926.054669661373,1384.434232586381
81.15,15,133,-8.833594301436,1546.262212593702,1650.490154601735
81.25,15,53,-8.085241422045,1161.289081191739,2082.682766981819
81.3,17,15,-17.657508915038,119.669621899229,3281.066157788155
81.3,14,85,-9.461084527287,692.845133920391,2071.062135252229
81.3,10,343,-17.110749867733,588.640549377708,765.016427332338
81.35,6,185,-9.023983417802,1380.461932270416,-213.138817422944
81.4,14,175,-8.082311935482,263.871420598398,1459.52258292999
81.4,13,273,-8.436421065583,-304.085439698209,1798.409088652979
